Date,Close
2023-06-05,143.8545
2023-06-06,143.4364
2023-06-07,142.6364
2023-06-08,142.4545
2023-06-09,142.3636
2023-06-12,143.6
2023-06-13,144.4182
2023-06-14,145.0727
2023-06-15,145.7273
2023-06-16,152.6727
2023-06-19,146.8182
2023-06-20,146.8364
2023-06-21,146.2545
2023-06-22,145.4545
2023-06-23,144.1636
2023-06-26,145.2
2023-06-27,146.0727
2023-06-28,147.7273
2023-06-29,148.3636
2023-06-30,149.2727
2023-07-03,149.4727
2023-07-04,148.4545
2023-07-05,145.9454
2023-07-06,140.9454
2023-07-07,140.7091
2023-07-10,141.7636
2023-07-11,141.7818
2023-07-12,144.3818
2023-07-13,145.4182
2023-07-14,146.2364
2023-07-17,144.9454
2023-07-18,144.9454
2023-07-19,143.8364
2023-07-20,145.8182
2023-07-21,146.2545
2023-07-24,146.1636
2023-07-25,145.8182
2023-07-26,143.8364
2023-07-27,147.2364
2023-07-28,148.8182
2023-07-31,148.5091
2023-08-01,147.2909
2023-08-02,145.4
2023-08-03,143.5455
2023-08-04,144.5636
2023-08-07,145.1091
2023-08-08,144.8545
2023-08-09,146.0182
2023-08-10,148.3091
2023-08-11,146.9273
2023-08-14,147.9636
2023-08-15,146.8909
2023-08-16,146.8727
2023-08-17,146.0909
2023-08-18,146.0364
2023-08-21,145.4909
2023-08-22,146.2545
2023-08-23,147.1273
2023-08-24,147.9091
2023-08-25,148.0364
2023-08-28,150.2727
2023-08-29,150.4727
2023-08-30,151.1273
2023-08-31,151.6909
2023-09-01,152.0182
2023-09-04,151.3273
2023-09-05,148.8909
2023-09-06,149.6909
2023-09-07,150.5636
2023-09-08,150.4364
2023-09-11,151.6
2023-09-12,150.0909
2023-09-13,149.4182
2023-09-14,150.9091
2023-09-15,152.7818
2023-09-18,149.4
2023-09-19,149.8364
2023-09-20,147.4182
2023-09-21,146.0
2023-09-22,145.9454
2023-09-25,145.6909
2023-09-26,144.6364
2023-09-27,144.0727
2023-09-28,145.4
2023-09-29,145.3091
2023-10-02,142.9818
2023-10-03,141.9636
2023-10-04,142.3455
2023-10-05,142.4
2023-10-06,143.4909
2023-10-09,143.9091
2023-10-10,147.0364
2023-10-11,148.4545
2023-10-12,148.7091
2023-10-13,146.6909
2023-10-16,146.0
2023-10-17,144.8545
2023-10-18,143.0182
2023-10-19,142.7636
2023-10-20,138.7455
2023-10-23,139.0182
2023-10-24,139.8364
2023-10-25,142.4909
2023-10-26,144.1636
2023-10-27,145.6727
2023-10-30,145.2545
2023-10-31,146.9818
2023-11-01,148.0546
2023-11-02,150.0
2023-11-03,148.3455
2023-11-06,148.5818
2023-11-07,147.8182
2023-11-08,148.5636
2023-11-09,151.0182
2023-11-10,151.4545
2023-11-13,152.4182
2023-11-14,153.6364
2023-11-15,152.7455
2023-11-16,153.5455
2023-11-17,154.7818
2023-11-20,154.9636
2023-11-21,155.9818
2023-11-22,157.1273
2023-11-23,157.2182
2023-11-24,157.8727
2023-11-27,157.9818
2023-11-28,158.5091
2023-11-29,157.9636
2023-11-30,158.0
2023-12-01,157.4545
2023-12-04,156.6182
2023-12-05,158.5818
2023-12-06,157.6909
2023-12-07,158.0909
2023-12-08,159.3818
2023-12-11,160.5636
2023-12-12,162.0909
2023-12-13,162.7636
2023-12-14,159.1818
2023-12-15,159.9818
2023-12-18,159.9818
2023-12-19,160.4727
2023-12-20,161.3273
2023-12-21,160.6727
2023-12-22,161.2364
2023-12-27,160.7455
2023-12-28,160.1818
2023-12-29,160.1091
2024-01-02,159.0
2024-01-03,156.3273
2024-01-04,156.4182
2024-01-05,155.1636
2024-01-08,155.6727
2024-01-09,155.4364
2024-01-10,155.8727
2024-01-11,157.0546
2024-01-12,159.6727
2024-01-15,159.5273
2024-01-16,159.6182
2024-01-17,157.9818
2024-01-18,159.2182
2024-01-19,157.2909
2024-01-22,157.0546
2024-01-23,154.3273
2024-01-24,156.7818
2024-01-25,156.2182
2024-01-26,155.8909
2024-01-29,156.6182
2024-01-30,157.3455
2024-01-31,157.8909
2024-02-01,157.4545
2024-02-02,155.7273
2024-02-05,152.6
2024-02-06,156.2545
2024-02-07,155.0182
2024-02-08,152.2545
2024-02-09,152.2545
2024-02-12,152.9091
2024-02-13,153.0909
2024-02-14,154.4182
2024-02-15,153.8364
2024-02-16,155.5455
2024-02-19,156.0727
2024-02-20,168.9636
2024-02-21,168.5455
2024-02-22,168.5636
2024-02-23,172.2727
2024-02-26,172.4909
2024-02-27,172.1273
2024-02-28,171.5636
2024-02-29,170.8182
2024-03-01,169.9454
2024-03-04,172.8
2024-03-05,172.2909
2024-03-06,173.4364
2024-03-07,175.7818
2024-03-08,176.0546
2024-03-11,175.3091
2024-03-12,176.2909
2024-03-13,177.0909
2024-03-14,177.5455
2024-03-15,177.4
2024-03-18,176.4182
2024-03-19,177.4909
2024-03-20,177.2727
2024-03-21,176.0909
2024-03-22,173.1636
2024-03-25,173.8364
2024-03-26,174.9636
2024-03-27,175.7455
2024-03-28,175.3091
2024-04-02,174.0182
2024-04-03,174.3818
2024-04-04,172.3273
2024-04-05,170.4545
2024-04-08,171.1454
2024-04-09,170.3091
2024-04-10,170.2545
2024-04-11,171.5636
2024-04-12,170.3455
2024-04-15,171.1818
2024-04-16,168.8364
2024-04-17,169.5455
2024-04-18,169.7455
2024-04-19,170.6909
2024-04-22,170.8
2024-04-23,173.2364
2024-04-24,169.2182
2024-04-25,166.9273
2024-04-26,168.3455
2024-04-29,167.6364
2024-04-30,167.1636
2024-05-02,164.6
2024-05-03,164.2
2024-05-06,165.3636
2024-05-07,167.2545
2024-05-08,169.5818
2024-05-09,169.9636
2024-05-10,169.6727
2024-05-13,169.1091
2024-05-14,169.5818
2024-05-15,169.8909
2024-05-16,168.2545
2024-05-17,168.7636
2024-05-20,168.6182
2024-05-21,167.8727
2024-05-22,166.1818
2024-05-23,165.2
2024-05-24,165.6727
2024-05-27,166.9818
2024-05-28,165.0364
2024-05-29,162.8727
2024-05-30,164.0182
2024-05-31,164.0546
2024-06-03,166.0909
2024-06-04,165.6909
2024-06-05,167.8909
2024-06-06,168.6364
2024-06-07,170.2545
2024-06-10,168.12
2024-06-11,165.9
2024-06-12,169.22
2024-06-13,163.28
2024-06-14,159.28
2024-06-17,160.38
2024-06-18,162.26
2024-06-19,161.38
2024-06-20,164.3
2024-06-21,162.88
2024-06-24,164.76
2024-06-25,166.52
2024-06-26,164.82
2024-06-27,163.48
2024-06-28,161.28
2024-07-01,162.62
2024-07-02,162.88
2024-07-03,164.2
2024-07-04,165.4
2024-07-05,163.46
2024-07-08,163.76
2024-07-09,160.8
2024-07-10,162.1
2024-07-11,163.44
2024-07-12,166.1
2024-07-15,163.16
2024-07-16,162.7
2024-07-17,164.72
2024-07-18,165.14
2024-07-19,163.04
2024-07-22,165.2
2024-07-23,166.28
2024-07-24,165.6
2024-07-25,164.82
2024-07-26,167.32
2024-07-29,165.5
2024-07-30,167.6
2024-07-31,168.78
2024-08-01,165.9
2024-08-02,163.48
2024-08-05,163.0
2024-08-06,161.3
2024-08-07,163.58
2024-08-08,162.74
2024-08-09,163.6
2024-08-12,162.3
2024-08-13,162.72
2024-08-14,163.56
2024-08-15,165.12
2024-08-16,165.88
2024-08-19,165.4
2024-08-20,165.22
2024-08-21,165.56
2024-08-22,165.0
2024-08-23,165.92
2024-08-26,166.18
2024-08-27,165.52
2024-08-28,167.2
2024-08-29,169.34
2024-08-30,168.72
2024-09-02,168.92
2024-09-03,169.38
2024-09-04,168.36
2024-09-05,163.1
2024-09-06,162.36
2024-09-09,166.2
2024-09-10,168.98
2024-09-11,169.12
2024-09-12,169.72
2024-09-13,170.22
2024-09-16,169.52
2024-09-17,170.14
2024-09-18,167.8
2024-09-19,171.06
2024-09-20,167.72
2024-09-23,170.6
2024-09-24,172.8
2024-09-25,172.0
2024-09-26,174.2
2024-09-27,176.18
2024-09-30,173.26
2024-10-01,170.94
2024-10-02,171.0
2024-10-03,167.34
2024-10-04,167.6
2024-10-07,167.64
2024-10-08,168.9
2024-10-09,169.32
2024-10-10,170.02
2024-10-11,170.78
2024-10-14,172.1
2024-10-15,171.82
2024-10-16,171.88
2024-10-17,172.62
2024-10-18,173.68
2024-10-21,171.88
2024-10-22,170.92
2024-10-23,169.3
2024-10-24,167.9
2024-10-25,167.44
2024-10-28,170.16
2024-10-29,168.78
2024-10-30,165.9
2024-10-31,164.66
2024-11-01,166.3
